854147"2018902119"Repeat Offender"3044 RIDGELAKE DR, METAIRIE"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"HARLEM"3044 RIDGELAKE DR"METAIRIE"E"
791735"2017903031"Repeat Offender"924 ROBINSON AVE, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"ROBINSON AVENUE"924 ROBINSON AVE"MARRERO"W"OWNER NOTICE - WEEDS & TRASH"08/31/2017"COMMENT"08/30/2017"COMMENT"08/23/2017"LETTER RETURNED"07/31/2017"COMMENT"07/27/2017"COMMENT"07/11/2017"DEMAND LETTER"06/26/2017"COMMENT"06/13/2017"COMMENT"06/05/2017"COMMENT"04/25/2017"COMMENT"04/17/2017"BILLED"04/13/2017"COMMENT"03/23/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/22/2017"MAIL CORRESPONDANCE"03/13/2017"COMMENT"03/01/2017"INSPECTION COMPLETED/DATE"02/24/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
791788"2017903159"Repeat Offender"921 ROBINSON AVE, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"ROBINSON AVENUE"921 ROBINSON AVE"MARRERO"W"COMMENT"03/22/2017"MAIL CORRESPONDANCE"03/13/2017"COMMENT"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"INSPECTION COMPLETED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
791550"2017903212"Repeat Offender"449 ROBINSON AVE, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"ROBINSON AVENUE"449 ROBINSON AVE"MARRERO"W"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
791147"2017903347"Repeat Offender"344 ROBINSON AVE, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"ROBINSON"344 ROBINSON AVE"MARRERO"W"COMMENT"08/23/2017"COMMENT"07/27/2017"COMMENT"07/14/2017"COMMENT"06/26/2017"PROPERTY CUT BY PARISH CONTRACTOR"06/20/2017"FOLLOW UP INSPECTION SCHEDULED/DATE"06/20/2017"COMMENT"06/19/2017"DEMAND LETTER"06/14/2017"COMMENT"06/13/2017"COMMENT"05/26/2017"COMMENT"04/28/2017"COMMENT"04/17/2017"BILLED"03/29/2017"COMMENT"03/15/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/13/2017"COMMENT"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"INSPECTION COMPLETED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
791196"2017903563"Repeat Offender"547 ROBINSON AVE, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"ROBINSON AVENUE"547 ROBINSON AVE"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
769825"2016921642"Repeat Offender"547 ROBINSON AVE, MARRERO"9/28/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/28/2016"ROBINSON AVENUE"547 ROBINSON AVE"MARRERO"W"
765279"2016919881"Repeat Offender"344 ROBINSON AVE, MARRERO"9/7/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/07/2016"ROBINSON"344 ROBINSON AVE"MARRERO"W"DEMAND LETTER"01/18/2017"
765037"2016919819"Repeat Offender"449 ROBINSON AVE, MARRERO"9/6/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/06/2016"ROBINSON AVENUE"449 ROBINSON AVE"MARRERO"W"LETTER RETURNED"02/13/2017"DEMAND LETTER"01/18/2017"
758429"2016917373"Repeat Offender"547 ROBINSON AVE, MARRERO"8/5/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/05/2016"ROBINSON AVENUE"547 ROBINSON AVE"MARRERO"W"LIEN RELEASED"01/12/2017"COMMENT"01/05/2017"FEES PAID"01/05/2017"BILL PAID"01/05/2017"PAYMENT RECEIVED"01/05/2017"
758439"2016917376"Repeat Offender"344 ROBINSON AVE, MARRERO"8/5/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/05/2016"ROBINSON"344 ROBINSON AVE"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"
758181"2016917262"Repeat Offender"500 ROBINSON AVE, MARRERO"8/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/04/2016"ROBINSON AVENUE"500 ROBINSON AVE"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/25/2016"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/04/2017"
756748"2016916686"Repeat Offender"344 ROBINSON AVE, MARRERO"7/29/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/29/2016"ROBINSON"344 ROBINSON AVE"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"
756574"2016916562"Repeat Offender"500 ROBINSON AVE, MARRERO"7/28/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/28/2016"ROBINSON AVENUE"500 ROBINSON AVE"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"07/05/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/05/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
748538"2016913402"Repeat Offender"449 ROBINSON AVE, MARRERO"6/22/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/22/2016"ROBINSON AVENUE"449 ROBINSON AVE"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"
743006"2016911151"Repeat Offender"344 ROBINSON AVE, MARRERO"5/27/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/27/2016"ROBINSON"344 ROBINSON AVE"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"
738482"2016909330"Repeat Offender"344 ROBINSON AVE, MARRERO"5/6/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/06/2016"ROBINSON"344 ROBINSON AVE"MARRERO"W"
738250"2016909216"Repeat Offender"449 ROBINSON AVE, MARRERO"5/5/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/05/2016"ROBINSON AVENUE"449 ROBINSON AVE"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"04/22/2016"
738252"2016909217"Repeat Offender"500 ROBINSON AVE, MARRERO"5/5/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/05/2016"ROBINSON AVENUE"500 ROBINSON AVE"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"PROPERTY CUT BY PARISH CONTRACTOR"04/22/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"04/22/2016"
735971"2016908299"Repeat Offender"449 ROBINSON AVE, MARRERO"4/25/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"04/25/2016"ROBINSON AVENUE"449 ROBINSON AVE"MARRERO"W"
720475"2016902294"Repeat Offender"449 ROBINSON AVE, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"ROBINSON AVENUE"449 ROBINSON AVE"MARRERO"W"COMMENT"08/18/2016"COMMENT"07/26/2016"DEMAND LETTER"07/25/2016"COMMENT"07/15/2016"COMMENT"06/22/2016"COMMENT"06/14/2016"ADVALOREM TAX ORDINANCE"05/03/2017"BILLED"04/01/2016"COMMENT"03/21/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/16/2016"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
720507"2016902536"Repeat Offender"547 ROBINSON AVE, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"ROBINSON AVENUE"547 ROBINSON AVE"MARRERO"W"COMMENT"07/26/2016"DEMAND LETTER"07/25/2016"COMMENT"07/15/2016"COMMENT"06/22/2016"COMMENT"06/14/2016"ADVALOREM TAX ORDINANCE"05/03/2017"BILLED"04/01/2016"COMMENT"03/21/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/16/2016"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"COMMENT"02/16/2018"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"BILL PAID"01/03/2018"FEES PAID"01/03/2018"ADVALOREM TAX ORDINANCE"01/03/2018"
720304"2016902540"Repeat Offender"344 ROBINSON AVE, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"ROBINSON"344 ROBINSON AVE"MARRERO"W"COMMENT"07/15/2016"COMMENT"06/22/2016"COMMENT"06/14/2016"ADVALOREM TAX ORDINANCE"05/03/2017"BILLED"04/01/2016"COMMENT"03/27/2017"COMMENT"03/23/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/16/2016"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
854376"2018901633"Repeat Offender"5008 ROCHESTER DR, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"WILLOWDALE PARK"5008 ROCHESTER DR"MARRERO"W"COMPLAINT RECEIVED"02/05/2018"COMPLAINT ENTERED/DATE"02/05/2018"
854307"2018902338"Repeat Offender"5036 ROCHESTER DR, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"
842808"2017922193"Repeat Offender"5036 ROCHESTER DR, MARRERO"10/9/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/09/2017"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"09/15/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"09/15/2017"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/09/2018"
832735"2017918677"Repeat Offender"5036 ROCHESTER DR, MARRERO"8/23/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/23/2017"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"08/01/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"08/01/2017"
819787"2017913757"Repeat Offender"5036 ROCHESTER DR, MARRERO"6/28/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"06/28/2017"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"06/09/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/09/2017"
807460"2017909241"Repeat Offender"5036 ROCHESTER DR, MARRERO"5/2/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"05/02/2017"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"COMPLAINT ENTERED/DATE"04/26/2017"COMPLAINT RECEIVED"04/26/2017"
791606"2017903051"Repeat Offender"5036 ROCHESTER DR, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"COMMENT"07/11/2017"COMMENT"06/12/2017"LETTER RETURNED"06/05/2017"DEMAND LETTER"05/30/2017"DEMAND LETTER"05/30/2017"COMMENT"05/17/2017"COMMENT"04/28/2017"COMMENT"04/06/2017"BILLED"03/29/2017"COMMENT"03/13/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/10/2017"MAIL CORRESPONDANCE"03/10/2017"COMMENT"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"INSPECTION COMPLETED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/09/2018"
768956"2016921333"Repeat Offender"5036 ROCHESTER DR, MARRERO"9/23/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/23/2016"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/14/2017"DEMAND LETTER"02/01/2017"DEMAND LETTER"02/01/2017"
764880"2016919771"Repeat Offender"5036 ROCHESTER DR, MARRERO"9/6/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/27/2016"AIRLINE PARK"1236 MARSHALL DR"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/19/2017"DEMAND LETTER"01/20/2017"
764888"2016919773"Repeat Offender"5036 ROCHESTER DR, MARRERO"9/6/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/06/2016"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/19/2017"DEMAND LETTER"01/18/2017"DEMAND LETTER"01/18/2017"
757048"2016916814"Repeat Offender"5036 ROCHESTER DR, MARRERO"8/1/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/01/2016"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"07/20/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/20/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
752299"2016914853"Repeat Offender"5036 ROCHESTER DR, MARRERO"7/11/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/11/2016"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"06/22/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/22/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
742637"2016910951"Repeat Offender"5036 ROCHESTER DR, MARRERO"5/26/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/26/2016"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"05/12/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/12/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
737914"2016909041"Repeat Offender"5036 ROCHESTER DR, MARRERO"5/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/04/2016"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"04/21/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"04/21/2016"
720241"2016902207"Repeat Offender"5036 ROCHESTER DR, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"WILLOWDALE PARK"5036 ROCHESTER DR"MARRERO"W"COMMENT"07/22/2016"MAIL CORRESPONDANCE"07/07/2016"COMMENT"06/24/2016"COMMENT"06/22/2016"ADVALOREM TAX ORDINANCE"05/03/2017"COMMENT"04/12/2016"BILLED"04/08/2016"COMMENT"03/24/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/23/2016"COMMENT"03/22/2017"COMMENT"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
791697"2017903860"Repeat Offender"304 SUGARPINE DR, GRETNA"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"SOUTHWOOD WEST"304 SUGARPINE DR"GRETNA"W"COMMENT"04/28/2017"COMMENT"04/17/2017"COMMENT"03/31/2017"COMMENT"02/24/2017"INSPECTION COMPLETED/DATE"02/23/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
854461"2018901808"Repeat Offender"687 TERRACE ST, JEFFERSON"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"JEFFERSON TERRACE"687 TERRACE ST"JEFFERSON"E"
838613"2017920695"Repeat Offender"687 TERRACE ST, JEFFERSON"9/19/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"09/19/2017"JEFFERSON TERRACE"687 TERRACE ST"JEFFERSON"E"PROPERTY CUT BY PARISH CONTRACTOR"09/04/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"09/04/2017"
830321"2017917746"Repeat Offender"687 TERRACE ST, JEFFERSON"8/14/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/14/2017"JEFFERSON TERRACE"687 TERRACE ST"JEFFERSON"E"PROPERTY CUT BY PARISH CONTRACTOR"07/19/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/19/2017"
816015"2017912417"Repeat Offender"687 TERRACE ST, JEFFERSON"6/13/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"06/13/2017"JEFFERSON TERRACE"687 TERRACE ST"JEFFERSON"E"PROPERTY CUT BY PARISH CONTRACTOR"05/30/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/30/2017"
791280"2017903136"Repeat Offender"687 TERRACE ST, JEFFERSON"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"JEFFERSON TERRACE"687 TERRACE ST"JEFFERSON"E"COMMENT"07/24/2017"LETTER RETURNED"07/03/2017"COMMENT"06/26/2017"DEMAND LETTER"06/26/2017"DEMAND LETTER"06/26/2017"COMMENT"06/05/2017"MAIL CORRESPONDANCE"05/19/2017"MAIL CORRESPONDANCE"05/10/2017"COMMENT"05/09/2017"COMMENT"04/20/2017"BILLED"04/19/2017"COMMENT"03/27/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/24/2017"COMMENT"03/01/2017"INSPECTION COMPLETED/DATE"02/24/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
791807"2017903375"Repeat Offender"561 TERRACE ST, JEFFERSON"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"JEFFERSON TERRACE"561 TERRACE ST"JEFFERSON"E"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
853938"2018902286"Repeat Offender"7512 TERREBONNE ST, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"TERREBONNE"7512 TERREBONNE ST"MARRERO"W"
849453"2017924442"Repeat Offender"7512 TERREBONNE ST, MARRERO"11/14/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"11/14/2017"TERREBONNE"7512 TERREBONNE ST"MARRERO"W"LETTER RETURNED"02/02/2018"DEMAND LETTER"01/26/2018"
832251"2017918481"Repeat Offender"7512 TERREBONNE ST, MARRERO"8/21/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/21/2017"TERREBONNE"7512 TERREBONNE ST"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/28/2017"
791461"2017903503"Repeat Offender"7512 TERREBONNE ST, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"TERREBONNE"7512 TERREBONNE ST"MARRERO"W"COMMENT 2"07/18/2017"COMMENT"07/18/2017"LETTER RETURNED"06/29/2017"DEMAND LETTER"06/26/2017"COMMENT"05/26/2017"COMMENT"05/09/2017"MAIL CORRESPONDANCE"05/01/2017"COMMENT"04/17/2017"BILLED"04/13/2017"COMMENT"03/23/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/22/2017"COMMENT"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"INSPECTION COMPLETED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
772405"2016922551"Repeat Offender"7512 TERREBONNE ST, MARRERO"10/12/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"10/12/2016"TERREBONNE"7512 TERREBONNE ST"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/24/2017"DEMAND LETTER"01/19/2017"
766823"2016920499"Repeat Offender"7512 TERREBONNE ST, MARRERO"9/14/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/14/2016"TERREBONNE"7512 TERREBONNE ST"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/17/2017"DEMAND LETTER"01/10/2017"
756367"2016916495"Repeat Offender"7512 TERREBONNE ST, MARRERO"7/28/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/28/2016"TERREBONNE"7512 TERREBONNE ST"MARRERO"W"ADVALOREM TAX ORDINANCE"05/03/2017"
749860"2016913959"Repeat Offender"7512 TERREBONNE ST, MARRERO"6/28/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/28/2016"TERREBONNE"7512 TERREBONNE ST"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/14/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
738792"2016909485"Repeat Offender"7512 TERREBONNE ST, MARRERO"5/9/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/09/2016"TERREBONNE"7512 TERREBONNE ST"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"04/25/2016"
720346"2016902739"Repeat Offender"7512 TERREBONNE ST, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"TERREBONNE"7512 TERREBONNE ST"MARRERO"W"COMMENT"07/29/2016"COMMENT"07/15/2016"MAIL CORRESPONDANCE"07/07/2016"LETTER RETURNED"06/28/2016"DEMAND LETTER"06/23/2016"COMMENT"06/22/2016"COMMENT"06/16/2016"ADVALOREM TAX ORDINANCE"05/03/2017"COMMENT"04/29/2016"COMMENT"04/15/2016"BILLED"04/08/2016"COMMENT"03/23/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/17/2016"COMMENT"02/22/2016"INSPECTION COMPLETED/DATE"02/20/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
853939"2018901877"Repeat Offender"763 TERRY PKWY, TERRYTOWN"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"TERRYTOWN"763 TERRY PKWY"TERRYTOWN"W"
853856"2018902284"Repeat Offender"337 TERRY PKWY, TERRYTOWN"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"TERRYTOWN"337 TERRY PKWY"TERRYTOWN"W"
791511"2017903719"Repeat Offender"207 TERRY PKWY, TERRYTOWN"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"TERRYTOWN 2A"207 TERRY PKWY"TERRYTOWN"W"COMMENT"06/05/2017"COMMENT"05/17/2017"COMMENT"04/28/2017"COMMENT"04/17/2017"COMMENT"04/04/2017"COMMENT"03/16/2017"MAIL CORRESPONDANCE"03/13/2017"COMMUNICATION W/OWNER/AGENT"03/07/2017"COMMENT"02/24/2017"INSPECTION COMPLETED/DATE"02/23/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
853673"2018901656"Repeat Offender"4225 TETON ST, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"RANCH ACRES EXTENSION"4225 TETON ST"MARRERO"W"
854251"2018902233"Repeat Offender"4220 TETON ST, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"RANCH ACRES EXTENSION"4220 TETON ST"MARRERO"W"
845327"2017923116"Repeat Offender"4225 TETON ST, MARRERO"10/20/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/20/2017"RANCH ACRES EXTENSION"4225 TETON ST"MARRERO"W"
845341"2017923121"Repeat Offender"4220 TETON ST, MARRERO"10/20/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"10/20/2017"RANCH ACRES EXTENSION"4220 TETON ST"MARRERO"W"
