853832"2018901844"Repeat Offender"1905 JAMES DR, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"GOLDEN HEIGHTS"1905 JAMES DR"MARRERO"W"
853789"2018901540"Repeat Offender"245 LAYMAN ST, WAGGAMAN"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"
850355"2017924716"Repeat Offender"245 LAYMAN ST, WAGGAMAN"11/20/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"11/20/2017"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"LETTER RETURNED"02/08/2018"LETTER RETURNED"01/25/2018"DEMAND LETTER"01/25/2018"DEMAND LETTER"01/25/2018"DEMAND LETTER"01/25/2018"DEMAND LETTER"01/25/2018"
833478"2017918933"Repeat Offender"245 LAYMAN ST, WAGGAMAN"8/25/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/25/2017"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"DEMAND LETTER"11/20/2017"COMMENT 2"09/26/2017"COMMENT"09/26/2017"COMMENT"09/15/2017"BILLED"08/30/2017"COMPLAINT ENTERED/DATE"08/25/2017"COMPLAINT RECEIVED"08/25/2017"PROPERTY CUT BY PARISH CONTRACTOR"08/07/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"08/07/2017"
830453"2017917797"Repeat Offender"245 LAYMAN ST, WAGGAMAN"8/14/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/14/2017"GLEN DELLA"24 Block LAYMAN ST"WAGGAMAN"W"DEMAND LETTER"11/02/2017"MAIL CORRESPONDANCE"09/21/2017"COMMENT 2"09/21/2017"COMMENT"09/21/2017"BILLED"08/15/2017"COMPLAINT ENTERED/DATE"08/14/2017"COMPLAINT RECEIVED"08/14/2017"PROPERTY CUT BY PARISH CONTRACTOR"07/20/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/20/2017"
824469"2017915484"Repeat Offender"245 LAYMAN ST, WAGGAMAN"7/19/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"07/19/2017"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"MAIL CORRESPONDANCE"07/31/2017"BILLED"07/20/2017"COMPLAINT ENTERED/DATE"07/19/2017"COMPLAINT RECEIVED"07/19/2017"PROPERTY CUT BY PARISH CONTRACTOR"06/26/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/26/2017"
817038"2017912809"Repeat Offender"245 LAYMAN ST, WAGGAMAN"6/16/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"06/16/2017"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"MAIL CORRESPONDANCE"07/11/2017"MAIL CORRESPONDANCE"07/10/2017"BILLED"06/20/2017"COMPLAINT ENTERED/DATE"06/16/2017"COMPLAINT RECEIVED"06/16/2017"PROPERTY CUT BY PARISH CONTRACTOR"06/02/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/02/2017"
810815"2017910425"Repeat Offender"245 LAYMAN ST, WAGGAMAN"5/18/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"05/18/2017"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"MAIL CORRESPONDANCE"06/07/2017"MAIL CORRESPONDANCE"05/31/2017"BILLED"05/24/2017"COMPLAINT ENTERED/DATE"05/18/2017"COMPLAINT RECEIVED"05/18/2017"PROPERTY CUT BY PARISH CONTRACTOR"05/08/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/08/2017"
791643"2017903310"Repeat Offender"245 LAYMAN ST, WAGGAMAN"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"COMMENT"07/24/2017"LETTER RETURNED"06/30/2017"LETTER RETURNED"06/30/2017"COMMENT"06/28/2017"LETTER RETURNED"06/26/2017"DEMAND LETTER"06/26/2017"DEMAND LETTER"06/26/2017"DEMAND LETTER"06/26/2017"DEMAND LETTER"06/26/2017"COMMENT"06/06/2017"COMMENT"06/02/2017"MAIL CORRESPONDANCE"05/22/2017"COMMENT"05/09/2017"BILLED"04/19/2017"COMMENT"03/27/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/24/2017"COMMENT 2"03/14/2017"MAIL CORRESPONDANCE"03/14/2017"COMMENT"02/24/2017"INSPECTION COMPLETED/DATE"02/23/2017"INSPECTION SCHEDULED/DATE"02/21/2017"COMMUNICATION W/OWNER/AGENT"02/16/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE - WEEDS & TRASH"02/10/2017"OWNER NOTICE - WEEDS & TRASH"02/10/2017"OWNER NOTICE - WEEDS & TRASH"02/10/2017"OWNER NOTICE - WEEDS & TRASH"02/10/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
773540"2016922984"Repeat Offender"245 LAYMAN ST, WAGGAMAN"10/18/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"10/18/2016"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"03/21/2017"LETTER RETURNED"03/21/2017"LETTER RETURNED"02/10/2017"DEMAND LETTER"02/10/2017"DEMAND LETTER"02/10/2017"DEMAND LETTER"02/10/2017"
768540"2016921156"Repeat Offender"245 LAYMAN ST, WAGGAMAN"9/21/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/21/2016"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/13/2017"LETTER RETURNED"02/13/2017"LETTER RETURNED"02/01/2017"DEMAND LETTER"02/01/2017"DEMAND LETTER"02/01/2017"DEMAND LETTER"02/01/2017"
762180"2016918763"Repeat Offender"245 LAYMAN ST, WAGGAMAN"8/23/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"08/23/2016"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/17/2017"LETTER RETURNED"01/17/2017"DEMAND LETTER"01/06/2017"DEMAND LETTER"01/06/2017"DEMAND LETTER"01/06/2017"
754951"2016915849"Repeat Offender"245 LAYMAN ST, WAGGAMAN"7/21/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/21/2016"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"BILLED"07/26/2016"COMPLAINT ENTERED/DATE"07/21/2016"COMPLAINT RECEIVED"07/21/2016"PROPERTY CUT BY PARISH CONTRACTOR"07/09/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/09/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
754282"2016915619"Repeat Offender"245 LAYMAN ST, WAGGAMAN"7/19/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/19/2016"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"MAIL CORRESPONDANCE"08/02/2016"BILLED"07/21/2016"COMPLAINT ENTERED/DATE"07/19/2016"COMPLAINT RECEIVED"07/19/2016"PROPERTY CUT BY PARISH CONTRACTOR"06/20/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"06/20/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
750232"2016914120"Repeat Offender"245 LAYMAN ST, WAGGAMAN"6/29/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"06/29/2016"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"COMPLAINT ENTERED/DATE"06/29/2016"COMPLAINT RECEIVED"06/29/2016"BILLED"06/20/2016"PROPERTY CUT BY PARISH CONTRACTOR"05/24/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/24/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
740336"2016910140"Repeat Offender"245 LAYMAN ST, WAGGAMAN"5/16/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/16/2016"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"BILLED"05/20/2016"COMPLAINT ENTERED/DATE"05/16/2016"COMPLAINT RECEIVED"05/16/2016"PROPERTY CUT BY PARISH CONTRACTOR"05/04/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/04/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
720274"2016902701"Repeat Offender"245 LAYMAN ST, WAGGAMAN"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"GLEN DELLA"245 LAYMAN ST"WAGGAMAN"W"LETTER RETURNED"08/04/2016"COMMENT"08/04/2016"LETTER RETURNED"07/29/2016"DEMAND LETTER"07/29/2016"DEMAND LETTER"07/29/2016"DEMAND LETTER"07/29/2016"COMMENT"07/15/2016"COMMENT"06/28/2016"COMMENT"06/24/2016"COMMENT"05/12/2016"ADVALOREM TAX ORDINANCE"05/03/2017"COMMENT"04/19/2016"BILLED"04/14/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/26/2016"COMMENT"02/19/2016"INSPECTION COMPLETED/DATE"02/18/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
853726"2018902139"Repeat Offender"2820 LEMON ST, METAIRIE"2/4/2018"WEEDS/DEBRIS,OCCUPIED BUILDING"PMZ - WEED CONTROL"02/01/2017"PONTCHARTRAIN GARDENS"2820 LEMON ST"METAIRIE"E"
765022"2016919814"Repeat Offender"2820 LEMON ST, METAIRIE"9/6/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/06/2016"SOUTH AVONDALE HOMES"200 Block RUTH DR"AVONDALE"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"08/23/2016"ADVALOREM TAX ORDINANCE"05/03/2017"
765023"2016919815"Repeat Offender"2820 LEMON ST, METAIRIE"9/6/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/06/2016"OWN YOUR OWN"700 Block CUMBERLAND ST"METAIRIE"E"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/23/2017"
720361"2016902325"Repeat Offender"4813 LIBERTY OAK DR, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"OAK FOREST"4817 LIBERTY OAK DR"MARRERO"W"BILL PAID"04/26/2016"PAYMENT RECEIVED"04/26/2016"BILLED"04/14/2016"COMMENT"04/12/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/24/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"03/24/2016"COMMENT"02/18/2016"INSPECTION COMPLETED/DATE"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
853718"2018902307"Repeat Offender"4529 LIGUSTRUM ST, METAIRIE"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"BRIDGEDALE"4529 LIGUSTRUM ST"METAIRIE"E"
854055"2018901854"Repeat Offender"1016 LILLIAN ST, METAIRIE"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"GILMORE PLACE"1016 LILLIAN ST"METAIRIE"E"
839403"2017920998"Repeat Offender"1016 LILLIAN ST, METAIRIE"9/21/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"09/21/2017"GILMORE PLACE"1016 LILLIAN ST"METAIRIE"E"
791177"2017903706"Repeat Offender"1016 LILLIAN ST, METAIRIE"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"GILMORE PLACE"1016 LILLIAN ST"METAIRIE"E"LETTER RETURNED"07/25/2017"LETTER RETURNED"07/04/2017"DEMAND LETTER"06/26/2017"DEMAND LETTER"06/26/2017"COMMENT"06/06/2017"MAIL CORRESPONDANCE"05/19/2017"MAIL CORRESPONDANCE"05/12/2017"COMMENT"05/09/2017"MAIL CORRESPONDANCE"04/28/2017"COMMENT"04/20/2017"BILLED"04/13/2017"COMMENT"03/24/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/23/2017"COMMENT"02/23/2017"INSPECTION COMPLETED/DATE"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"PROPERTY CUT BY PARISH CONTRACTOR"02/10/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/10/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
769242"2016921434"Repeat Offender"1016 LILLIAN ST, METAIRIE"9/26/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/26/2016"METAIRIE HEIGHTS"1016 LILLIAN ST"METAIRIE"E"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"08/26/2016"LIEN CANCELLED"03/29/2017"FEES PAID"03/29/2017"BILL PAID"03/29/2017"WAIVER"03/29/2017"LETTER RETURNED"02/14/2017"LETTER RETURNED"02/10/2017"DEMAND LETTER"01/13/2017"DEMAND LETTER"01/13/2017"
753924"2016915449"Repeat Offender"1016 LILLIAN ST, METAIRIE"7/18/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/18/2016"GILMORE PLACE"1016 LILLIAN ST"METAIRIE"E"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/06/2016"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"01/24/2017"
720575"2016902323"Repeat Offender"1016 LILLIAN ST, METAIRIE"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"GILMORE PLACE"1016 LILLIAN ST"METAIRIE"E"LETTER RETURNED"08/24/2016"LETTER RETURNED"08/12/2016"DEMAND LETTER"08/12/2016"DEMAND LETTER"08/12/2016"COMMENT"08/04/2016"COMMENT"07/15/2016"COMMENT"06/20/2016"COMMENT"05/12/2016"ADVALOREM TAX ORDINANCE"05/03/2017"BILLED"04/28/2016"COMMENT"04/19/2016"PROPERTY CUT BY PARISH CONTRACTOR"04/04/2016"COMMENT"02/22/2016"INSPECTION COMPLETED/DATE"02/19/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
854296"2018901537"Repeat Offender"1728 LINCOLN AVE, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"AMES TERRACE EXTENSION"1728 LINCOLN AVE"MARRERO"W"
853678"2018901816"Repeat Offender"1630 LINCOLN AVE, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"AMES TERRACE EXTENSION"1630 LINCOLN AVE"MARRERO"W"
854064"2018902024"Repeat Offender"1433 LINCOLN AVE, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"AMES TERRACE"1433 LINCOLN AVE"MARRERO"W"
853827"2018902287"Repeat Offender"1105 LINCOLN AVE, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"AMES TERRACE"1105 LINCOLN AVE"MARRERO"W"
853713"2018902367"Repeat Offender"1476 LINCOLN AVE, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"AMES TERRACE"1476 LINCOLN AVE"MARRERO"W"
839969"2017921211"Repeat Offender"1105 LINCOLN AVE, MARRERO"9/25/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"09/25/2017"AMES TERRACE"1105 LINCOLN AVE"MARRERO"W"
833036"2017918808"Repeat Offender"1630 LINCOLN AVE, MARRERO"8/24/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/24/2017"AMES TERRACE EXTENSION"1630 LINCOLN AVE"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"05/18/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"05/18/2017"
832192"2017918457"Repeat Offender"1105 LINCOLN AVE, MARRERO"8/21/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/21/2017"AMES TERRACE"1105 LINCOLN AVE"MARRERO"W"
830830"2017917981"Repeat Offender"1630 LINCOLN AVE, MARRERO"8/15/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/15/2017"AMES TERRACE EXTENSION"1630 LINCOLN AVE"MARRERO"W"PROPERTY CUT BY PARISH CONTRACTOR"07/26/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/26/2017"
828050"2017916847"Repeat Offender"1630 LINCOLN AVE, MARRERO"8/3/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"08/03/2017"AMES TERRACE EXTENSION"1630 LINCOLN AVE"MARRERO"W"COMPLAINT RECEIVED"08/03/2017"PROPERTY CUT BY PARISH CONTRACTOR"07/05/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/05/2017"
820085"2017913888"Repeat Offender"1105 LINCOLN AVE, MARRERO"6/29/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"06/29/2017"AMES TERRACE"1105 LINCOLN AVE"MARRERO"W"
791463"2017903042"Repeat Offender"1630 LINCOLN AVE, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"AMES TERRACE EXTENSION"1630 LINCOLN AVE"MARRERO"W"COMMENT"08/22/2017"COMMENT"07/27/2017"COMMENT"07/11/2017"DEMAND LETTER"06/14/2017"DEMAND LETTER"06/14/2017"COMMENT"06/12/2017"COMMENT"05/25/2017"COMMENT"05/08/2017"COMMENT"04/13/2017"BILLED"04/05/2017"COMMENT"03/15/2017"PROPERTY CUT BY PARISH CONTRACTOR"03/14/2017"COMMENT"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"INSPECTION COMPLETED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
791214"2017903187"Repeat Offender"1105 LINCOLN AVE, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"AMES TERRACE"1105 LINCOLN AVE"MARRERO"W"COMMENT"08/01/2017"COMMENT"06/13/2017"BILLED"06/06/2017"COMMENT"05/25/2017"PROPERTY CUT BY PARISH CONTRACTOR"05/19/2017"COMMENT"05/08/2017"COMMENT"04/06/2017"COMMENT"03/15/2017"COMMENT"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"INSPECTION COMPLETED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
791703"2017903393"Repeat Offender"1328 LINCOLN AVE, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"AMES TERRACE"1328 LINCOLN AVE"MARRERO"W"COMMUNICATION W/OWNER/AGENT"03/14/2017"COMMENT"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"INSPECTION COMPLETED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
768302"2016921062"Repeat Offender"1328 LINCOLN AVE, MARRERO"9/20/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"09/20/2016"AMES TERRACE"1328 LINCOLN AVE"MARRERO"W"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"08/21/2016"ADVALOREM TAX ORDINANCE"05/03/2017"LETTER RETURNED"02/18/2017"COMMENT"01/30/2018"DEMAND LETTER"01/27/2017"
720189"2016902689"Repeat Offender"1328 LINCOLN AVE, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"AMES TERRACE"1328 LINCOLN AVE"MARRERO"W"DEMAND LETTER"11/23/2016"COMMENT"11/14/2016"COMMENT"10/24/2016"COMMENT"09/13/2016"COMMENT"08/23/2016"BILLED"07/28/2016"COMMENT"07/22/2016"COMMENT"07/01/2016"PROPERTY CUT BY PARISH CONTRACTOR"06/27/2016"COMMENT"06/22/2016"COMMENT"06/09/2016"ADVALOREM TAX ORDINANCE"05/03/2017"COMMENT"04/15/2016"COMMENT"03/15/2016"COMMENT"02/22/2016"INSPECTION COMPLETED/DATE"02/19/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"COMMENT"01/29/2018"
854360"2018901954"Repeat Offender"2025 LINCOLNSHIRE DR, MARRERO"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"LINCOLNSHIRE"2025 LINCOLNSHIRE DR"MARRERO"W"
849114"2017924329"Repeat Offender"2025 LINCOLNSHIRE DR, MARRERO"11/13/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"11/13/2017"LINCOLNSHIRE"2025 LINCOLNSHIRE DR"MARRERO"W"
791775"2017903298"Repeat Offender"9512 LINDEN LOOP, WAGGAMAN"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"LIVE OAK PLANTATION ESTATES ADDITION 3"9512 LINDEN LOOP"WAGGAMAN"W"INSPECTION COMPLETED/DATE"02/24/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
853800"2018901920"Repeat Offender"601 LINDEN ST, METAIRIE"2/4/2018"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2017"WOODLAND ACRES"601 LINDEN ST"METAIRIE"E"
791691"2017903402"Repeat Offender"408 LINDEN ST, METAIRIE"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"WOODLAND ACRES"408 LINDEN ST"METAIRIE"E"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
754229"2016915597"Repeat Offender"601 LINDEN ST, METAIRIE"7/19/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"07/19/2016"WOODLAND ACRES"601 LINDEN ST"METAIRIE"E"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"07/08/2016"ADVALOREM TAX ORDINANCE"05/03/2017"COMPLAINT CLOSED. PROPERTY REMOVED FROM REPEAT OFFENDER LIST"01/26/2017"
736105"2016908372"Repeat Offender"601 LINDEN ST, METAIRIE"4/26/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"04/26/2016"WOODLAND ACRES"601 LINDEN ST"METAIRIE"E"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"04/11/2016"
720112"2016902622"Repeat Offender"601 LINDEN ST, METAIRIE"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"WOODLAND ACRES"601 LINDEN ST"METAIRIE"E"COMMENT"08/25/2016"DEMAND LETTER"08/22/2016"COMMENT"08/04/2016"COMMENT"07/14/2016"MAIL CORRESPONDANCE"07/12/2016"MAIL CORRESPONDANCE"07/06/2016"COMMENT"06/17/2016"BILLED"06/10/2016"PROPERTY CUT BY PARISH CONTRACTOR"05/25/2016"COMMENT"05/11/2016"ADVALOREM TAX ORDINANCE"05/03/2017"COMMENT"04/18/2016"COMMENT"02/17/2016"MAIL CORRESPONDANCE"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION COMPLETED/DATE"02/16/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
740972"2016910344"Repeat Offender"488 LIONS ST, JEFFERSON"5/18/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"05/18/2016"GREEN ACRES UNIT 3"2700 Block HARING ST"JEFFERSON"E"
791732"2017903234"Repeat Offender"1609 LISA DR, MARRERO"2/7/2017"REPEAT OFFENDER"PMZ - WEED CONTROL"02/07/2017"OAKVIEW"1609 LISA DR"MARRERO"W"COMMENT"03/23/2017"COMMENT"02/24/2017"INSPECTION COMPLETED/DATE"02/22/2017"INSPECTION SCHEDULED/DATE"02/21/2017"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/15/2017"OWNER NOTICE"02/10/2017"COMPLAINT RECEIVED"02/10/2017"COMPLAINT ENTERED/DATE"02/10/2017"
720552"2016902310"Repeat Offender"1609 LISA DR, MARRERO"2/4/2016"REPEAT OFFENDER"PMZ - WEED CONTROL"02/01/2016"OAKVIEW"1609 LISA DR"MARRERO"W"COMMENT"04/29/2016"BILLED"04/14/2016"PROPERTY CUT BY PARISH CONTRACTOR"03/25/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"03/25/2016"COMMENT"02/18/2016"INSPECTION COMPLETED/DATE"02/17/2016"PROPERTY ORDERED TO BE CUT/CLEARED--WORK ORDER ISSUED TO PARISH CONTRACTOR"02/17/2016"INSPECTION SCHEDULED/DATE"02/16/2016"OWNER NOTICE - WEEDS & TRASH"02/11/2016"OWNER NOTICE - WEEDS & TRASH"02/10/2016"COMPLAINT RECEIVED"02/05/2016"COMPLAINT ENTERED/DATE"02/05/2016"
